articles/2007_Burmese_anti-government_protests.txt	 October	 [('October', 169), ('September', 126), ('Burma', 110), ('^', 108), ('Myanmar', 78), ('[', 59), ('BBC', 46), ('News', 46), (']', 45), ('Aung', 37), ('Archived', 36), ('November', 35), ('April', 35), ('Wayback', 34), ('Machine', 34)]
articles/2007_food_riots_in_West_Bengal.txt	 },	 [('},', 10), ('Bengal', 9), ('West', 8), ('India', 7), ('Wikipedia', 7), ('See', 4), ('Migrate', 3), (']', 3), ('Talk', 2), ('Create', 2), ('Contact', 2), ('(October', 2), ('[', 2), ('CPI(M)', 2), ('Bankura', 2)]
articles/2007_Georgian_demonstrations.txt	 November	 [('November', 85), ('Georgia', 67), ('^', 38), ('Saakashvili', 22), ('Civil', 21), ('September', 19), ('Okruashvili', 19), ('Georgia.', 16), ('\xe2\x80\x93', 16), ('Georgian', 15), ('[', 15), ('Kingdom', 14), ('Minister', 12), (']', 11), ('Tbilisi', 11)]
articles/2007_Karachi_riots.txt	 May	 [('May', 93), ('June', 36), ('Karachi', 36), ('Chaudhry', 26), ('July', 21), ('Pakistan', 21), ("Chaudhry's", 19), ('Sindh', 18), ('[', 17), ('Court', 17), ('High', 16), ('Daily', 16), ('Khan', 13), ('Musharraf', 12), ('Dawn', 12)]
articles/2007_Villiers-le-Bel_riots.txt	 November	 [('November', 16), ('},', 10), ('Paris', 9), ('Wikipedia', 9), ('^', 8), ('France', 6), ('[', 5), ('Riots', 5), (']', 5), ('See', 5), ('French', 4), ('Archived', 4), ('Minister', 4), ('Villiers-le-Bel', 4), ('Migrate', 3)]
articles/2008%E2%80%932009_Israel%E2%80%93Gaza_conflict.txt	 <a	 [('<a', 808), ('Gaza', 385), ('<span', 380), ('Retrieved', 297), ('<div', 255), ('Hamas', 247), ('<li><a', 218), ('Israeli', 217), ('Israel', 179), ('</tr>', 169), ('</div>', 169), ('January', 145), ('</ul>', 123), ('<li', 119), ('IDF', 100)]
articles/2008_Cameroonian_anti-government_protests.txt	 March	 [('March', 42), ('Cameroon', 30), ('"', 18), ('Douala', 17), ('SDF', 11), ('},', 10), ('Government', 9), ('President', 8), ('February', 8), ('March,', 7), ('Biya', 7), ('",', 7), ('April', 7), ('Fru', 6), ('Wikipedia', 6)]
articles/2008_conflict_in_Lebanon.txt	 May	 [('May', 66), ('Lebanon', 41), ('Hezbollah', 38), ('Beirut', 29), ('Movement', 19), ('Party', 18), (']', 17), ('[', 16), ('Lebanon"', 16), ('Lebanese', 14), ('July', 13), ('Sunni', 12), ('Druze', 11), ('Al', 11), ('Tripoli', 10)]
articles/2008_Greece_Riots.txt	 December	 [('December', 546), ('Archived', 150), ('(in', 108), ('Greek).', 101), ('January', 79), ('Athens', 49), ('Greek', 45), ('Greece', 43), (']', 34), ('March', 32), ('^', 31), ('[', 24), ('Kathimerini.', 23), ('Eleftherotypia.', 21), ('\xce\xb3\xce\xb9\xce\xb1', 19)]
articles/2008_Guizhou_riot.txt	 Weng'an	 [("Weng'an", 14), ('[', 11), ('Guizhou', 10), ('},', 10), (']', 10), ('"', 8), ('China', 7), ('July', 7), ('June', 7), ('^', 7), ('Li', 7), ('Wikipedia', 6), ('See', 5), ('."', 5), ('Xinhua', 5)]
